# GFF/GTF parsing and conversion.
# PYTHON VERSION: 3.8.5
# Script call:    /home/gt156213e/bin/core/gxf_parse.py -i ../Reference-genomes/Rnor6/Rattus_norvegicus.Rnor_6.0.99.gtf.gz -s ensembl -p ENSRNO -o rnor6-transcripts.tab --nogenes --noexons
# Runtime:        12/04/2020 10:27:13
# ----------------
# Input file:            ../Reference-genomes/Rnor6/Rattus_norvegicus.Rnor_6.0.99.gtf.gz
# Input source:          ensembl
# Feature ID prefix:     ENSRNO
# Output file:           rnor6-transcripts.tab
# --nogenes set:         Not writing gene coordinates and IDs.
# --noexons set:         Not writing exon coordinates and IDs.
# ----------------
# 12.04.2020 | 10:27:13 Detecting compression...
# 12.04.2020 | 10:27:13 Reading genes...
# Genes read:            32883
# ----------------
# 12.04.2020 | 10:27:18 Reading transcripts...
# Transcripts read:      41078
# ----------------
# 12.04.2020 | 10:27:22 Reading CDS...
# CDS read:              273952
# ----------------
# 12.04.2020 | 10:27:30 Writing output...
feature id	feature type	chr	start	end	strand	parent ids	num child features
ENSRNOT00000075619	miRNA transcript	19	53012542	53012639	-	ENSRNOG00000047483	0
ENSRNOT00000071373	protein_coding transcript	19	53026294	53034734	-	ENSRNOG00000046443	9
ENSRNOT00000072369	protein_coding transcript	19	53044379	53047081	+	ENSRNOG00000047446	1
ENSRNOT00000074430	protein_coding transcript	19	53055745	53056770	+	ENSRNOG00000047125	1
ENSRNOT00000080991	lincRNA transcript	19	53395240	53396366	-	ENSRNOG00000059054	0
ENSRNOT00000071344	protein_coding transcript	19	53468054	53477420	-	ENSRNOG00000050028	7
ENSRNOT00000074005	protein_coding transcript	19	53487613	53497006	-	ENSRNOG00000042274	7
ENSRNOT00000068764	protein_coding transcript	19	53487619	53625673	-	ENSRNOG00000042274	9
ENSRNOT00000079651	protein_coding transcript	19	53487826	53625665	-	ENSRNOG00000042274	9
ENSRNOT00000051352	protein_coding transcript	19	53629779	53646055	+	ENSRNOG00000017905	8
ENSRNOT00000079382	protein_coding transcript	19	53635445	53646058	+	ENSRNOG00000017905	8
ENSRNOT00000067141	protein_coding transcript	19	53635688	53643964	+	ENSRNOG00000017905	5
ENSRNOT00000074448	protein_coding transcript	19	53647815	53688597	-	ENSRNOG00000018226	13
ENSRNOT00000023478	protein_coding transcript	19	53723822	53740329	+	ENSRNOG00000017431	12
ENSRNOT00000035651	protein_coding transcript	19	53743383	53754602	-	ENSRNOG00000021714	8
ENSRNOT00000090624	lincRNA transcript	19	53800188	53931496	+	ENSRNOG00000056656	0
ENSRNOT00000023607	protein_coding transcript	19	54060622	54148970	+	ENSRNOG00000017489	15
ENSRNOT00000091430	miRNA transcript	19	54111461	54111519	+	ENSRNOG00000057071	0
ENSRNOT00000023709	protein_coding transcript	19	54151048	54163608	-	ENSRNOG00000017575	5
ENSRNOT00000053449	rRNA transcript	19	54166954	54167072	+	ENSRNOG00000055727	0
ENSRNOT00000058502	protein_coding transcript	19	54173971	54174387	-	ENSRNOG00000038412	2
ENSRNOT00000023721	protein_coding transcript	19	54184946	54210515	-	ENSRNOG00000017646	4
ENSRNOT00000023855	protein_coding transcript	19	54235936	54245855	-	ENSRNOG00000017654	5
ENSRNOT00000024033	protein_coding transcript	19	54245950	54252225	+	ENSRNOG00000017817	4
ENSRNOT00000024069	protein_coding transcript	19	54314865	54336640	+	ENSRNOG00000017869	8
ENSRNOT00000078002	protein_coding transcript	19	54493483	54496964	+	ENSRNOG00000053910	7
ENSRNOT00000087507	snoRNA transcript	19	54528505	54528607	+	ENSRNOG00000054434	0
ENSRNOT00000081448	lincRNA transcript	19	54530862	54532340	-	ENSRNOG00000056401	0
ENSRNOT00000025392	protein_coding transcript	19	54553419	54613477	+	ENSRNOG00000018784	5
ENSRNOT00000025424	protein_coding transcript	19	54620885	54648227	-	ENSRNOG00000018801	8
ENSRNOT00000072413	miRNA transcript	19	54632008	54632119	+	ENSRNOG00000046739	0
ENSRNOT00000065472	protein_coding transcript	19	54651911	54652381	-	ENSRNOG00000046599	2
ENSRNOT00000025784	protein_coding transcript	19	54693959	54722563	-	ENSRNOG00000018824	10
ENSRNOT00000025848	protein_coding transcript	19	54731859	54761670	-	ENSRNOG00000019098	7
ENSRNOT00000025894	protein_coding transcript	19	54766589	54840569	+	ENSRNOG00000019140	13
ENSRNOT00000030142	protein_coding transcript	19	54872353	54872969	-	ENSRNOG00000028578	2
ENSRNOT00000068452	protein_coding transcript	19	55094585	55150686	+	ENSRNOG00000043077	11
ENSRNOT00000017317	protein_coding transcript	19	55176258	55183557	-	ENSRNOG00000012789	3
ENSRNOT00000045657	protein_coding transcript	19	55197704	55241851	+	ENSRNOG00000028501	19
ENSRNOT00000039273	protein_coding transcript	19	55206455	55241509	+	ENSRNOG00000028501	17
ENSRNOT00000017358	protein_coding transcript	19	55246926	55248205	+	ENSRNOG00000013007	3
ENSRNOT00000017564	protein_coding transcript	19	55249616	55257876	-	ENSRNOG00000013014	6
ENSRNOT00000018145	protein_coding transcript	19	55258905	55268951	-	ENSRNOG00000013376	10
ENSRNOT00000018387	protein_coding transcript	19	55277549	55284663	-	ENSRNOG00000013586	3
ENSRNOT00000018591	protein_coding transcript	19	55290563	55300403	-	ENSRNOG00000013777	6
ENSRNOT00000092169	protein_coding transcript	19	55300395	55305702	+	ENSRNOG00000051531	15
ENSRNOT00000091139	protein_coding transcript	19	55305496	55367353	-	ENSRNOG00000056786	51
ENSRNOT00000018923	protein_coding transcript	19	55381565	55386511	+	ENSRNOG00000013970	10
ENSRNOT00000064180	protein_coding transcript	19	55387288	55389256	-	ENSRNOG00000014405	5
ENSRNOT00000079641	protein_coding transcript	19	55389462	55423150	-	ENSRNOG00000014461	13
ENSRNOT00000019528	protein_coding transcript	19	55391913	55423052	-	ENSRNOG00000014461	14
ENSRNOT00000019740	protein_coding transcript	19	55423350	55427036	+	ENSRNOG00000014581	5
ENSRNOT00000045052	protein_coding transcript	19	55430810	55434252	-	ENSRNOG00000029558	7
ENSRNOT00000019820	protein_coding transcript	19	55441572	55510460	-	ENSRNOG00000014723	12
ENSRNOT00000081800	protein_coding transcript	19	55442107	55490426	-	ENSRNOG00000014723	11
ENSRNOT00000090744	pseudogene transcript	19	55510358	55510683	+	ENSRNOG00000053038	0
ENSRNOT00000020313	protein_coding transcript	19	55594831	55635122	+	ENSRNOG00000015077	9
ENSRNOT00000080360	snoRNA transcript	19	55619105	55619233	-	ENSRNOG00000058104	0
ENSRNOT00000033352	protein_coding transcript	19	55669626	55689992	+	ENSRNOG00000027954	14
ENSRNOT00000031389	protein_coding transcript	19	55703824	55737500	-	ENSRNOG00000027906	11
ENSRNOT00000086482	snoRNA transcript	19	55874873	55875096	-	ENSRNOG00000054676	0
ENSRNOT00000047754	protein_coding transcript	19	55880561	55913598	+	ENSRNOG00000015150	16
ENSRNOT00000091712	protein_coding transcript	19	55880603	55915502	+	ENSRNOG00000015150	17
ENSRNOT00000020635	protein_coding transcript	19	55917736	55919996	+	ENSRNOG00000015335	5
ENSRNOT00000078041	snoRNA transcript	19	55918125	55918207	+	ENSRNOG00000054310	0
ENSRNOT00000068231	protein_coding transcript	19	55929609	55946250	+	ENSRNOG00000015397	12
ENSRNOT00000077701	protein_coding transcript	19	55929664	55946250	+	ENSRNOG00000015397	15
ENSRNOT00000085962	miRNA transcript	19	55942074	55942140	+	ENSRNOG00000059877	0
ENSRNOT00000051452	protein_coding transcript	19	55952853	55967836	-	ENSRNOG00000015695	7
ENSRNOT00000021397	protein_coding transcript	19	55982740	55998208	+	ENSRNOG00000015880	10
ENSRNOT00000021483	protein_coding transcript	19	56001724	56010004	-	ENSRNOG00000016001	7
ENSRNOT00000058216	protein_coding transcript	19	56010085	56022424	+	ENSRNOG00000038239	3
ENSRNOT00000021607	protein_coding transcript	19	56024903	56032605	+	ENSRNOG00000016088	13
ENSRNOT00000066552	protein_coding transcript	19	56026106	56032605	+	ENSRNOG00000016088	12
ENSRNOT00000021968	protein_coding transcript	19	56032610	56037077	-	ENSRNOG00000016167	2
ENSRNOT00000051945	protein_coding transcript	19	56040529	56054142	-	ENSRNOG00000028904	15
ENSRNOT00000022324	protein_coding transcript	19	56054212	56067581	+	ENSRNOG00000016631	11
ENSRNOT00000022658	protein_coding transcript	19	56067548	56126063	-	ENSRNOG00000016706	36
ENSRNOT00000084280	snoRNA transcript	19	56080388	56080448	+	ENSRNOG00000052172	0
ENSRNOT00000070965	miRNA transcript	19	56088733	56088857	+	ENSRNOG00000048185	0
ENSRNOT00000022823	protein_coding transcript	19	56136904	56175500	+	ENSRNOG00000016920	15
ENSRNOT00000046155	protein_coding transcript	19	56179111	56213310	+	ENSRNOG00000017023	19
ENSRNOT00000058145	processed_pseudogene transcript	19	56216812	56217766	+	ENSRNOG00000038193	0
ENSRNOT00000023452	protein_coding transcript	19	56220755	56229813	+	ENSRNOG00000017209	4
ENSRNOT00000092460	lincRNA transcript	19	56230678	56231147	+	ENSRNOG00000062052	0
ENSRNOT00000086070	snRNA transcript	19	56242919	56243012	-	ENSRNOG00000057937	0
ENSRNOT00000000281	protein_coding transcript	19	56243408	56259196	+	ENSRNOG00000000264	11
ENSRNOT00000087915	snoRNA transcript	19	56268614	56268740	+	ENSRNOG00000053952	0
ENSRNOT00000030399	protein_coding transcript	19	56272162	56299410	+	ENSRNOG00000026994	17
ENSRNOT00000014090	protein_coding transcript	19	56302705	56311991	-	ENSRNOG00000026974	4
ENSRNOT00000029999	protein_coding transcript	19	56316268	56335870	+	ENSRNOG00000026964	11
ENSRNOT00000089412	misc_RNA transcript	19	56323235	56323500	+	ENSRNOG00000058879	0
ENSRNOT00000072497	rRNA transcript	19	56338736	56338854	-	ENSRNOG00000055067	0
ENSRNOT00000085215	lincRNA transcript	19	56366892	56368757	+	ENSRNOG00000054967	0
ENSRNOT00000088854	lincRNA transcript	19	56403668	56404843	-	ENSRNOG00000051742	0
ENSRNOT00000092145	protein_coding transcript	19	56435577	56441733	+	ENSRNOG00000053560	7
ENSRNOT00000079469	pseudogene transcript	19	56443632	56443869	+	ENSRNOG00000057601	0
ENSRNOT00000088543	lincRNA transcript	19	56540696	56541771	+	ENSRNOG00000061594	0
ENSRNOT00000081420	lincRNA transcript	19	56544448	56546950	+	ENSRNOG00000061604	0
ENSRNOT00000087900	misc_RNA transcript	19	56580510	56580617	-	ENSRNOG00000056311	0
ENSRNOT00000049337	protein_coding transcript	19	56585767	56613075	+	ENSRNOG00000017467	7
ENSRNOT00000023911	protein_coding transcript	19	56617399	56633633	-	ENSRNOG00000017690	3
ENSRNOT00000024084	protein_coding transcript	19	56674074	56677084	-	ENSRNOG00000017786	6
ENSRNOT00000024182	protein_coding transcript	19	56681979	56731372	-	ENSRNOG00000017919	26
ENSRNOT00000084070	snRNA transcript	19	56688496	56688602	+	ENSRNOG00000052341	0
ENSRNOT00000024232	protein_coding transcript	19	56742835	56772904	-	ENSRNOG00000017993	13
ENSRNOT00000024491	protein_coding transcript	19	56781859	56799445	-	ENSRNOG00000018027	3
ENSRNOT00000058652	protein_coding transcript	19	56783574	56789404	-	ENSRNOG00000018027	4
ENSRNOT00000036042	protein_coding transcript	19	56803382	56826960	+	ENSRNOG00000026853	9
ENSRNOT00000083059	lincRNA transcript	19	56878349	56879951	+	ENSRNOG00000060142	0
ENSRNOT00000043529	protein_coding transcript	19	56982949	56983807	-	ENSRNOG00000032602	1
ENSRNOT00000080860	protein_coding transcript	19	57047830	57115132	+	ENSRNOG00000019143	16
ENSRNOT00000065431	protein_coding transcript	19	57064908	57115120	+	ENSRNOG00000019143	14
ENSRNOT00000058080	protein_coding transcript	19	57127054	57192095	-	ENSRNOG00000026791	6
ENSRNOT00000083753	miRNA transcript	19	57240522	57240588	+	ENSRNOG00000055334	0
ENSRNOT00000058074	protein_coding transcript	19	57286985	57319329	+	ENSRNOG00000018228	18
ENSRNOT00000024917	protein_coding transcript	19	57321640	57333433	-	ENSRNOG00000018445	4
ENSRNOT00000025357	protein_coding transcript	19	57341938	57378901	+	ENSRNOG00000018480	20
ENSRNOT00000025512	protein_coding transcript	19	57396606	57422093	-	ENSRNOG00000018836	4
ENSRNOT00000025548	protein_coding transcript	19	57429980	57484566	-	ENSRNOG00000018884	21
ENSRNOT00000079783	protein_coding transcript	19	57430131	57484742	-	ENSRNOG00000018884	23
ENSRNOT00000025695	protein_coding transcript	19	57484634	57496695	+	ENSRNOG00000018909	5
ENSRNOT00000025705	protein_coding transcript	19	57502308	57514896	-	ENSRNOG00000019022	2
ENSRNOT00000032359	protein_coding transcript	19	57556694	57592722	+	ENSRNOG00000019024	10
ENSRNOT00000025948	protein_coding transcript	19	57600239	57614558	-	ENSRNOG00000019169	7
ENSRNOT00000026617	protein_coding transcript	19	57614628	57640726	+	ENSRNOG00000019205	16
ENSRNOT00000026757	protein_coding transcript	19	57647291	57649827	-	ENSRNOG00000019766	1
ENSRNOT00000038257	protein_coding transcript	19	57650163	57654703	+	ENSRNOG00000021330	4
ENSRNOT00000083572	protein_coding transcript	19	57650233	57654864	+	ENSRNOG00000021330	4
ENSRNOT00000026767	protein_coding transcript	19	57662278	57699113	-	ENSRNOG00000019773	5
ENSRNOT00000071827	protein_coding transcript	19	57771398	57785543	+	ENSRNOG00000049784	6
ENSRNOT00000057945	protein_coding transcript	19	57820260	58066152	+	ENSRNOG00000019779	13
ENSRNOT00000081927	miRNA transcript	19	58124476	58124541	-	ENSRNOG00000060207	0
ENSRNOT00000026843	protein_coding transcript	19	58236214	58399816	-	ENSRNOG00000019791	21
ENSRNOT00000043027	protein_coding transcript	19	58412372	58412806	+	ENSRNOG00000038057	1
ENSRNOT00000051397	protein_coding transcript	19	58419961	58421504	+	ENSRNOG00000034241	1
ENSRNOT00000031717	protein_coding transcript	19	58505811	58508603	+	ENSRNOG00000028652	1
ENSRNOT00000026965	protein_coding transcript	19	58565576	58579265	+	ENSRNOG00000019922	5
ENSRNOT00000030077	protein_coding transcript	19	58583632	58735173	-	ENSRNOG00000028580	34
ENSRNOT00000026986	protein_coding transcript	19	58746313	58776935	+	ENSRNOG00000019931	13
ENSRNOT00000027058	protein_coding transcript	19	58823814	58862245	+	ENSRNOG00000019937	3
ENSRNOT00000088626	protein_coding transcript	19	58823836	58862926	+	ENSRNOG00000019937	3
ENSRNOT00000089331	lincRNA transcript	19	58906972	58908187	+	ENSRNOG00000061798	0
ENSRNOT00000071655	protein_coding transcript	19	59186673	59304832	+	ENSRNOG00000049456	6
ENSRNOT00000086865	protein_coding transcript	19	59328960	59331192	+	ENSRNOG00000052701	3
ENSRNOT00000077516	protein_coding transcript	19	59333184	59384297	-	ENSRNOG00000053574	42
ENSRNOT00000086567	lincRNA transcript	19	59408036	59408955	+	ENSRNOG00000057718	0
ENSRNOT00000075292	protein_coding transcript	19	59499876	59502161	-	ENSRNOG00000049900	2
ENSRNOT00000083636	lincRNA transcript	19	59656229	59660731	+	ENSRNOG00000061610	0
ENSRNOT00000077394	lincRNA transcript	19	59690729	59700484	-	ENSRNOG00000060506	0
ENSRNOT00000027088	protein_coding transcript	19	59863421	59873411	-	ENSRNOG00000019980	5
ENSRNOT00000086085	snoRNA transcript	19	59872448	59872581	-	ENSRNOG00000053462	0
ENSRNOT00000027145	protein_coding transcript	19	59874752	59894937	-	ENSRNOG00000020004	11
ENSRNOT00000073582	processed_pseudogene transcript	19	59913222	59913923	+	ENSRNOG00000051278	0
ENSRNOT00000086591	protein_coding transcript	19	59984234	59985494	-	ENSRNOG00000051482	1
ENSRNOT00000091620	protein_coding transcript	19	59991111	59991590	-	ENSRNOG00000033345	1
ENSRNOT00000042623	protein_coding transcript	19	60017746	60580295	+	ENSRNOG00000032437	25
ENSRNOT00000078559	protein_coding transcript	19	60104804	60580651	+	ENSRNOG00000032437	25
ENSRNOT00000091145	lincRNA transcript	19	60942542	60960948	+	ENSRNOG00000051801	0
ENSRNOT00000086665	lincRNA transcript	19	61312243	61316961	-	ENSRNOG00000055617	0
ENSRNOT00000014492	protein_coding transcript	19	61332351	61484108	+	ENSRNOG00000010744	17
ENSRNOT00000080465	protein_coding transcript	19	61334168	61485858	+	ENSRNOG00000010744	17
ENSRNOT00000063540	miRNA transcript	19	61334307	61334386	+	ENSRNOG00000041787	0
ENSRNOT00000077683	lincRNA transcript	19	61510882	61536494	+	ENSRNOG00000055152	0
ENSRNOT00000014785	protein_coding transcript	19	61677542	61725535	+	ENSRNOG00000010966	15
ENSRNOT00000081391	snoRNA transcript	19	61757529	61757659	+	ENSRNOG00000052853	0
ENSRNOT00000085990	lincRNA transcript	19	61763227	61789914	-	ENSRNOG00000056378	0
ENSRNOT00000091947	snRNA transcript	19	61810905	61811056	-	ENSRNOG00000051557	0
ENSRNOT00000073524	protein_coding transcript	19	62054137	62150423	-	ENSRNOG00000050191	25
ENSRNOT00000075053	protein_coding transcript	19	62056137	62158327	-	ENSRNOG00000050191	15
ENSRNOT00000091209	protein_coding transcript	19	62137999	62150423	-	ENSRNOG00000050191	6
ENSRNOT00000081366	snoRNA transcript	19	62085950	62086070	+	ENSRNOG00000057394	0
ENSRNOT00000088069	snRNA transcript	19	62201016	62201133	+	ENSRNOG00000054894	0
ENSRNOT00000048277	protein_coding transcript	20	34404	35342	-	ENSRNOG00000047267	1
ENSRNOT00000091446	misc_RNA transcript	20	66366	66465	+	ENSRNOG00000059147	0
ENSRNOT00000079494	protein_coding transcript	20	154074	157677	-	ENSRNOG00000050210	7
ENSRNOT00000048858	protein_coding transcript	20	154658	157665	-	ENSRNOG00000050210	8
ENSRNOT00000084461	protein_coding transcript	20	154664	157861	-	ENSRNOG00000050210	7
ENSRNOT00000076655	protein_coding transcript	20	237506	284943	+	ENSRNOG00000000729	7
ENSRNOT00000076901	protein_coding transcript	20	237506	284943	+	ENSRNOG00000000729	8
ENSRNOT00000049573	protein_coding transcript	20	248410	284832	+	ENSRNOG00000000729	8
ENSRNOT00000000955	protein_coding transcript	20	295250	310380	+	ENSRNOG00000000728	6
ENSRNOT00000089844	protein_coding transcript	20	321809	323703	-	ENSRNOG00000053746	1
ENSRNOT00000044420	protein_coding transcript	20	386421	387359	+	ENSRNOG00000049000	1
ENSRNOT00000000953	protein_coding transcript	20	398886	399933	-	ENSRNOG00000000726	2
ENSRNOT00000051646	protein_coding transcript	20	421526	422464	-	ENSRNOG00000047925	1
ENSRNOT00000075114	protein_coding transcript	20	437638	529024	-	ENSRNOG00000050389	2
ENSRNOT00000047478	protein_coding transcript	20	556044	556982	-	ENSRNOG00000047702	1
ENSRNOT00000061839	protein_coding transcript	20	572454	573395	+	ENSRNOG00000040183	1
ENSRNOT00000074691	pseudogene transcript	20	628549	629437	+	ENSRNOG00000059122	0
ENSRNOT00000073707	protein_coding transcript	20	637860	638813	-	ENSRNOG00000048079	1
ENSRNOT00000074145	protein_coding transcript	20	649582	650547	+	ENSRNOG00000046708	1
ENSRNOT00000073543	protein_coding transcript	20	734642	735646	+	ENSRNOG00000050612	1
ENSRNOT00000072457	protein_coding transcript	20	752885	753856	-	ENSRNOG00000048940	1
ENSRNOT00000049250	protein_coding transcript	20	775501	776472	-	ENSRNOG00000046933	1
ENSRNOT00000052186	protein_coding transcript	20	794315	795286	-	ENSRNOG00000047094	1
ENSRNOT00000040957	protein_coding transcript	20	820364	821332	-	ENSRNOG00000032716	1
ENSRNOT00000000976	protein_coding transcript	20	830485	831447	-	ENSRNOG00000000749	1
ENSRNOT00000000975	processed_pseudogene transcript	20	844996	845493	+	ENSRNOG00000000748	0
ENSRNOT00000000974	protein_coding transcript	20	847285	848229	-	ENSRNOG00000000747	1
ENSRNOT00000000973	protein_coding transcript	20	859144	860109	-	ENSRNOG00000000746	1
ENSRNOT00000091422	snoRNA transcript	20	867013	867145	-	ENSRNOG00000052698	0
ENSRNOT00000066600	protein_coding transcript	20	878460	1110713	-	ENSRNOG00000046355	3
ENSRNOT00000051315	protein_coding transcript	20	878463	1109027	-	ENSRNOG00000046355	3
ENSRNOT00000072445	pseudogene transcript	20	896712	897600	+	ENSRNOG00000059501	0
ENSRNOT00000074181	protein_coding transcript	20	915079	916083	+	ENSRNOG00000046733	1
ENSRNOT00000071753	pseudogene transcript	20	955267	956237	-	ENSRNOG00000049494	0
ENSRNOT00000074812	pseudogene transcript	20	969096	970060	-	ENSRNOG00000045959	0
ENSRNOT00000071389	pseudogene transcript	20	998659	999611	+	ENSRNOG00000047265	0
ENSRNOT00000073732	protein_coding transcript	20	1012054	1012992	+	ENSRNOG00000048262	1
ENSRNOT00000071933	protein_coding transcript	20	1021594	1022532	+	ENSRNOG00000048714	1
ENSRNOT00000079863	pseudogene transcript	20	1045008	1050520	-	ENSRNOG00000054338	0
ENSRNOT00000071766	protein_coding transcript	20	1098343	1099336	-	ENSRNOG00000050316	2
ENSRNOT00000041697	protein_coding transcript	20	1110773	1111726	+	ENSRNOG00000050738	1
ENSRNOT00000072544	protein_coding transcript	20	1124169	1125107	+	ENSRNOG00000050769	1
ENSRNOT00000075252	protein_coding transcript	20	1133709	1134647	+	ENSRNOG00000049753	1
ENSRNOT00000052052	protein_coding transcript	20	1164821	1165759	+	ENSRNOG00000049037	1
ENSRNOT00000041189	protein_coding transcript	20	1172867	1173805	+	ENSRNOG00000045530	1
ENSRNOT00000044130	protein_coding transcript	20	1185111	1186049	+	ENSRNOG00000050354	1
ENSRNOT00000045794	protein_coding transcript	20	1197746	1198684	+	ENSRNOG00000049102	1
ENSRNOT00000074773	unprocessed_pseudogene transcript	20	1216411	1217323	+	ENSRNOG00000047164	0
ENSRNOT00000072222	unprocessed_pseudogene transcript	20	1224561	1225478	-	ENSRNOG00000046312	0
ENSRNOT00000043674	unprocessed_pseudogene transcript	20	1299573	1300572	+	ENSRNOG00000061444	0
ENSRNOT00000075472	protein_coding transcript	20	1322453	1323419	+	ENSRNOG00000047298	1
ENSRNOT00000077574	snRNA transcript	20	1326105	1326186	-	ENSRNOG00000051503	0
ENSRNOT00000085148	processed_pseudogene transcript	20	1334555	1336064	-	ENSRNOG00000061377	0
ENSRNOT00000041074	protein_coding transcript	20	1337149	1339488	-	ENSRNOG00000049590	5
ENSRNOT00000080670	unprocessed_pseudogene transcript	20	1504767	1505699	-	ENSRNOG00000051909	0
ENSRNOT00000090533	unprocessed_pseudogene transcript	20	1515463	1516402	-	ENSRNOG00000054154	0
ENSRNOT00000092227	unprocessed_pseudogene transcript	20	1546893	1547832	-	ENSRNOG00000053949	0
ENSRNOT00000079038	unprocessed_pseudogene transcript	20	1577656	1578595	-	ENSRNOG00000053091	0
ENSRNOT00000066245	unprocessed_pseudogene transcript	20	1601129	1602065	-	ENSRNOG00000050438	0
ENSRNOT00000079140	unprocessed_pseudogene transcript	20	1612300	1613233	-	ENSRNOG00000058671	0
ENSRNOT00000089078	unprocessed_pseudogene transcript	20	1622069	1623011	-	ENSRNOG00000051451	0
ENSRNOT00000000986	protein_coding transcript	20	1647441	1648449	+	ENSRNOG00000000759	1
ENSRNOT00000089589	unprocessed_pseudogene transcript	20	1665847	1666774	-	ENSRNOG00000060903	0
ENSRNOT00000085984	processed_pseudogene transcript	20	1678368	1679940	-	ENSRNOG00000060724	0
ENSRNOT00000072089	processed_pseudogene transcript	20	1691656	1693048	+	ENSRNOG00000050133	0
ENSRNOT00000083355	unprocessed_pseudogene transcript	20	1694453	1695380	-	ENSRNOG00000058119	0
ENSRNOT00000090905	snRNA transcript	20	1719182	1719287	-	ENSRNOG00000052793	0
ENSRNOT00000047035	protein_coding transcript	20	1736377	1737362	+	ENSRNOG00000058776	1
ENSRNOT00000048856	protein_coding transcript	20	1749716	1750642	+	ENSRNOG00000050043	1
ENSRNOT00000075084	protein_coding transcript	20	1764794	1765833	+	ENSRNOG00000061930	1
ENSRNOT00000040388	protein_coding transcript	20	1781320	1782246	+	ENSRNOG00000048048	1
ENSRNOT00000072824	protein_coding transcript	20	1787174	1788324	+	ENSRNOG00000029883	1
ENSRNOT00000041883	protein_coding transcript	20	1787310	1788236	+	ENSRNOG00000029883	1
ENSRNOT00000084853	protein_coding transcript	20	1809078	1810116	+	ENSRNOG00000052839	1
ENSRNOT00000000990	protein_coding transcript	20	1814661	1818800	-	ENSRNOG00000000763	6
ENSRNOT00000080622	retained_intron transcript	20	1814662	1815264	-	ENSRNOG00000000763	0
ENSRNOT00000088763	retained_intron transcript	20	1814889	1815476	-	ENSRNOG00000000763	0
ENSRNOT00000072074	unprocessed_pseudogene transcript	20	1825888	1826809	+	ENSRNOG00000059858	0
ENSRNOT00000085309	processed_pseudogene transcript	20	1829477	1830176	-	ENSRNOG00000056241	0
ENSRNOT00000082075	processed_pseudogene transcript	20	1832520	1833285	-	ENSRNOG00000060503	0
ENSRNOT00000084564	protein_coding transcript	20	1837976	1839015	+	ENSRNOG00000053860	1
ENSRNOT00000000992	protein_coding transcript	20	1845209	1846151	-	ENSRNOG00000000765	1
ENSRNOT00000044570	protein_coding transcript	20	1861272	1862249	+	ENSRNOG00000029420	1
ENSRNOT00000000994	unprocessed_pseudogene transcript	20	1874382	1875321	+	ENSRNOG00000000767	0
ENSRNOT00000000995	protein_coding transcript	20	1876173	1878126	-	ENSRNOG00000000768	2
ENSRNOT00000079061	processed_transcript transcript	20	1876552	1897814	-	ENSRNOG00000000768	0
ENSRNOT00000068508	protein_coding transcript	20	1889652	1890572	+	ENSRNOG00000050443	1
ENSRNOT00000000996	protein_coding transcript	20	1889652	1890590	+	ENSRNOG00000050443	1
ENSRNOT00000072901	processed_pseudogene transcript	20	1897515	1898025	+	ENSRNOG00000045658	0
ENSRNOT00000089207	unprocessed_pseudogene transcript	20	1904641	1905580	+	ENSRNOG00000048232	0
ENSRNOT00000086520	unprocessed_pseudogene transcript	20	1930896	1931856	+	ENSRNOG00000056715	0
ENSRNOT00000073981	protein_coding transcript	20	1936438	1937376	+	ENSRNOG00000048828	1
ENSRNOT00000075060	protein_coding transcript	20	1944801	1945844	+	ENSRNOG00000043481	1
ENSRNOT00000088396	protein_coding transcript	20	1955359	1980253	-	ENSRNOG00000000774	18
ENSRNOT00000051634	protein_coding transcript	20	1955359	1984774	-	ENSRNOG00000000774	22
ENSRNOT00000040232	protein_coding transcript	20	1955368	1984737	-	ENSRNOG00000000774	22
ENSRNOT00000085050	protein_coding transcript	20	1956379	1980150	-	ENSRNOG00000000774	19
ENSRNOT00000090937	nonsense_mediated_decay transcript	20	1956555	1984863	-	ENSRNOG00000000774	4
ENSRNOT00000084582	protein_coding transcript	20	1956577	1980101	-	ENSRNOG00000000774	18
ENSRNOT00000087524	nonsense_mediated_decay transcript	20	1956622	1984720	-	ENSRNOG00000000774	4
ENSRNOT00000090936	nonsense_mediated_decay transcript	20	1956622	1984720	-	ENSRNOG00000000774	5
ENSRNOT00000082545	protein_coding transcript	20	1956651	1980150	-	ENSRNOG00000000774	17
ENSRNOT00000089485	retained_intron transcript	20	1959633	1960651	-	ENSRNOG00000000774	0
ENSRNOT00000078531	processed_transcript transcript	20	1979804	1984247	-	ENSRNOG00000000774	0
ENSRNOT00000079445	protein_coding transcript	20	1981436	1984802	-	ENSRNOG00000000774	3
ENSRNOT00000089398	antisense transcript	20	1980610	1983147	+	ENSRNOG00000056193	0
ENSRNOT00000001008	protein_coding transcript	20	2004052	2014286	+	ENSRNOG00000000775	8
ENSRNOT00000011704	protein_coding transcript	20	2014170	2020537	-	ENSRNOG00000022730	3
ENSRNOT00000078468	antisense transcript	20	2020309	2025767	+	ENSRNOG00000052586	0
ENSRNOT00000082965	protein_coding transcript	20	2038158	2040080	-	ENSRNOG00000033136	5
ENSRNOT00000080237	protein_coding transcript	20	2038158	2040080	-	ENSRNOG00000033136	5
ENSRNOT00000052311	protein_coding transcript	20	2038158	2040422	-	ENSRNOG00000033136	6
